ticker,name,sector,asset_class,market_value,weight_pct,notional_value,quantity,price,location,exchange,currency,fx_rate,market_currency,accrual_date,etf,index
CSTM,CONSTELLIUM SE CLASS A,Materials,Equity,,0.14,,"3,245,891.00",32.87,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CNR,CORE NATURAL RESOURCES INC,Energy,Equity,,0.14,,"1,199,865.00",88.56,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ATMU,ATMUS FILTRATION TECHNOLOGIES INC,Industrials,Equity,,0.13,,"1,935,058.00",54.84,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BCO,BRINKS,Industrials,Equity,,0.13,,"983,979.00",107.75,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CRC,CALIFORNIA RESOURCES CORP,Energy,Equity,,0.13,,"1,732,946.00",61.12,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,Equity,,0.13,,"1,459,821.00",72.41,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TCBI,TEXAS CAPITAL BANCSHARES INC,Financials,Equity,,0.13,,"1,046,424.00",100.56,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CSW,CSW INDUSTRIALS INC,Industrials,Equity,,0.13,,"376,406.00",277.76,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CNO,CNO FINANCIAL GROUP INC,Financials,Equity,,0.13,,"2,277,414.00",45.9,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BDC,BELDEN INC,Information Technology,Equity,,0.13,,"924,565.00",112.26,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
RUSHA,RUSH ENTERPRISES INC CLASS A,Industrials,Equity,,0.13,,"1,438,246.00",71.3,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MIRM,MIRUM PHARMACEUTICALS INC,Health Care,Equity,,0.13,,"993,766.00",102.93,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MTH,MERITAGE CORP,Consumer Discretionary,Equity,,0.13,,"1,586,238.00",64.44,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
EBC,EASTERN BANKSHARES INC,Financials,Equity,,0.13,,"5,116,403.00",19.96,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,Equity,,0.13,,"3,151,365.00",32.39,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FLG,FLAGSTAR BANK NATIONAL ASSOCIATION,Financials,Equity,,0.13,,"7,132,436.00",14.29,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HRI,HERC HOLDINGS INC,Industrials,Equity,,0.13,,"770,492.00",131.89,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
KTB,KONTOOR BRANDS INC,Consumer Discretionary,Equity,,0.13,,"1,298,084.00",78.07,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AZZ,AZZ INC,Industrials,Equity,,0.13,,"700,241.00",144.09,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PI,IMPINJ INC,Information Technology,Equity,,0.13,,"663,350.00",151.33,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CBT,CABOT CORP,Materials,Equity,,0.13,,"1,234,459.00",81.28,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,Equity,,0.13,,"2,301,899.00",43.49,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OSCR,OSCAR HEALTH INC CLASS A,Financials,Equity,,0.13,,"4,785,494.00",20.87,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MWA,MUELLER WATER PRODUCTS INC SERIES,Industrials,Equity,,0.13,,"3,667,771.00",26.89,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SKT,TANGER INC,Real Estate,Equity,,0.12,,"2,695,376.00",36.33,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PLUG,PLUG POWER INC,Industrials,Equity,,0.12,,"31,168,935.00",3.13,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FULT,FULTON FINANCIAL CORP,Financials,Equity,,0.12,,"4,544,107.00",21.45,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
UCB,UNITED COMMUNITY BANKS INC,Financials,Equity,,0.12,,"2,901,699.00",33.56,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ENVA,ENOVA INTERNATIONAL INC,Financials,Equity,,0.12,,"563,932.00",172.5,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SYNA,SYNAPTICS INC,Information Technology,Equity,,0.12,,"919,089.00",105.8,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,Equity,,0.12,,"277,549.00",350.16,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BGC,BGC GROUP INC CLASS A,Financials,Equity,,0.12,,"8,587,780.00",11.29,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CGON,CG ONCOLOGY INC,Health Care,Equity,,0.12,,"1,395,055.00",69.18,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PRM,PERIMETER SOLUTIONS INC,Materials,Equity,,0.12,,"3,286,603.00",29.36,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SKY,CHAMPION HOMES INC,Consumer Discretionary,Equity,,0.12,,"1,315,197.00",73.28,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SFBS,SERVISFIRST BANCSHARES INC,Financials,Equity,,0.12,,"1,213,785.00",79.39,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
LAUR,LAUREATE EDUCATION INC,Consumer Discretionary,Equity,,0.12,,"2,992,829.00",32.17,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GSAT,GLOBALSTAR VOTING INC,Communication,Equity,,0.12,,"1,181,396.00",81.48,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LGND,LIGAND PHARMACEUTICALS INC,Health Care,Equity,,0.12,,"456,654.00",210.33,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,Equity,,0.12,,"2,057,866.00",46.45,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IBOC,INTERNATIONAL BANCSHARES CORP,Financials,Equity,,0.12,,"1,291,814.00",73.26,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PSMT,PRICESMART INC,Consumer Staples,Equity,,0.12,,"604,272.00",156.54,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
KAI,KADANT INC,Industrials,Equity,,0.12,,"276,680.00",340.59,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CVSA,COVISTA INC,Consumer Discretionary,Equity,,0.12,,"805,378.00",117.0,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MC,MOELIS CLASS A,Financials,Equity,,0.12,,"1,470,957.00",63.91,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TPH,TRI POINTE HOMES INC,Consumer Discretionary,Equity,,0.12,,"1,997,287.00",46.95,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
IRTC,IRHYTHM HOLDINGS INC,Health Care,Equity,,0.12,,"750,831.00",124.87,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OPLN,OPENLANE INC,Industrials,Equity,,0.12,,"2,484,509.00",37.67,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
VSH,VISHAY INTERTECHNOLOGY INC,Information Technology,Equity,,0.12,,"2,868,919.00",32.59,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
POWI,POWER INTEGRATIONS INC,Information Technology,Equity,,0.12,,"1,301,451.00",71.83,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IRT,INDEPENDENCE REALTY INC,Real Estate,Equity,,0.12,,"5,709,492.00",16.37,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PTEN,PATTERSON UTI ENERGY INC,Energy,Equity,,0.12,,"8,188,401.00",11.41,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MTRN,MATERION CORP,Materials,Equity,,0.12,,"488,604.00",191.06,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
RDNT,RADNET INC,Health Care,Equity,,0.12,,"1,609,400.00",57.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
INDB,INDEPENDENT BANK CORP,Financials,Equity,,0.12,,"1,180,968.00",78.23,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
DAN,DANA INCORPORATED INC,Consumer Discretionary,Equity,,0.12,,"2,672,197.00",34.56,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
WSFS,WSFS FINANCIAL CORP,Financials,Equity,,0.12,,"1,280,192.00",72.06,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RELY,REMITLY GLOBAL INC,Financials,Equity,,0.12,,"4,045,971.00",22.79,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ABG,ASBURY AUTOMOTIVE GROUP INC,Consumer Discretionary,Equity,,0.12,,"459,780.00",200.45,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FELE,FRANKLIN ELECTRIC INC,Industrials,Equity,,0.12,,"912,279.00",99.94,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LIVN,LIVANOVA PLC,Health Care,Equity,,0.12,,"1,280,831.00",70.92,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LRN,STRIDE INC,Consumer Discretionary,Equity,,0.12,,"989,308.00",91.66,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
WHD,CACTUS INC CLASS A,Energy,Equity,,0.12,,"1,613,766.00",56.13,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
RNST,RENASANT CORP,Financials,Equity,,0.12,,"2,252,142.00",40.18,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
STNG,SCORPIO TANKERS INC,Energy,Equity,,0.11,,"1,067,800.00",84.69,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TDW,TIDEWATER INC,Energy,Equity,,0.11,,"1,159,904.00",77.86,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ACHR,ARCHER AVIATION INC CLASS A,Industrials,Equity,,0.11,,"14,341,514.00",6.28,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
STEP,STEPSTONE GROUP INC CLASS A,Financials,Equity,,0.11,,"1,654,273.00",54.18,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BNL,BROADSTONE NET LEASE INC,Real Estate,Equity,,0.11,,"4,503,850.00",19.86,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
OSIS,OSI SYSTEMS INC,Information Technology,Equity,,0.11,,"370,770.00",241.11,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
VCTR,VICTORY CAPITAL HOLDINGS CLASS A I,Financials,Equity,,0.11,,"1,065,718.00",83.69,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RXO,RXO INC,Industrials,Equity,,0.11,,"3,838,776.00",23.11,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FBP,FIRST BANCORP,Financials,Equity,,0.11,,"3,693,296.00",23.99,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
UNF,UNIFIRST CORP,Industrials,Equity,,0.11,,"345,233.00",256.41,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CVCO,CAVCO INDUSTRIES INC,Consumer Discretionary,Equity,,0.11,,"183,057.00",482.34,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,Equity,,0.11,,"9,152,648.00",9.63,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,Equity,,0.11,,"641,390.00",136.73,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CATY,CATHAY GENERAL BANCORP,Financials,Equity,,0.11,,"1,538,616.00",56.99,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GNW,GENWORTH FINANCIAL INC,Financials,Equity,,0.11,,"9,533,676.00",9.14,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ITRI,ITRON INC,Information Technology,Equity,,0.11,,"1,071,731.00",81.14,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TPC,TUTOR PERINI CORP,Industrials,Equity,,0.11,,"1,051,874.00",81.96,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CDP,COPT DEFENSE PROPERTIES,Real Estate,Equity,,0.11,,"2,703,710.00",31.82,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HP,HELMERICH & PAYNE INC,Energy,Equity,,0.11,,"2,328,746.00",36.9,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MMS,MAXIMUS INC,Industrials,Equity,,0.11,,"1,288,850.00",66.66,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,Equity,,0.11,,"75,907.00",,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ZETA,ZETA GLOBAL HOLDINGS CORP CLASS A,Information Technology,Equity,,0.11,,"4,967,780.00",17.28,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
APGE,APOGEE THERAPEUTICS INC,Health Care,Equity,,0.11,,"1,048,035.00",81.81,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,Equity,,0.11,,"1,374,871.00",62.33,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BMI,BADGER METER INC,Information Technology,Equity,,0.11,,"698,440.00",122.56,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
INSW,INTERNATIONAL SEAWAYS INC,Energy,Equity,,0.11,,"948,914.00",90.18,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
OII,OCEANEERING INTERNATIONAL INC,Energy,Equity,,0.11,,"2,339,184.00",36.58,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BOX,BOX INC CLASS A,Information Technology,Equity,,0.11,,"3,320,513.00",25.69,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CPRX,CATALYST PHARMACEUTICALS INC,Health Care,Equity,,0.11,,"2,734,331.00",31.16,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PII,POLARIS INC,Consumer Discretionary,Equity,,0.11,,"1,255,610.00",67.06,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,Equity,,0.11,,"1,053,546.00",79.9,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SKYW,SKYWEST INC,Industrials,Equity,,0.11,,"958,419.00",87.67,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,Equity,,0.11,,"1,069,909.00",78.51,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,Equity,,0.11,,"1,567,289.00",53.55,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,Equity,,0.11,,"4,596,088.00",18.25,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TWST,TWIST BIOSCIENCE CORP,Health Care,Equity,,0.11,,"1,430,310.00",58.54,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BKU,BANKUNITED INC,Financials,Equity,,0.11,,"1,769,677.00",47.28,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CLSK,CLEANSPARK INC,Information Technology,Equity,,0.11,,"5,982,734.00",13.98,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PJT,PJT PARTNERS INC CLASS A,Financials,Equity,,0.11,,"545,623.00",153.19,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
KFY,KORN FERRY,Industrials,Equity,,0.11,,"1,243,600.00",67.14,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,Equity,,0.11,,"1,110,086.00",75.07,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TVTX,TRAVERE THERAPEUTICS INC,Health Care,Equity,,0.11,,"1,944,885.00",42.66,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CVBF,CVB FINANCIAL CORP,Financials,Equity,,0.1,,"4,019,797.00",20.51,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SIG,SIGNET JEWELERS LTD,Consumer Discretionary,Equity,,0.1,,"935,385.00",87.99,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
GFF,GRIFFON CORP,Industrials,Equity,,0.1,,"906,233.00",90.68,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
LEU,CENTRUS ENERGY CORP CLASS A,Energy,Equity,,0.1,,"397,307.00",206.3,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
XMTR,XOMETRY INC CLASS A,Industrials,Equity,,0.1,,"1,041,528.00",78.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CENX,CENTURY ALUMINUM,Materials,Equity,,0.1,,"1,343,871.00",60.58,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AAP,ADVANCE AUTO PARTS INC,Consumer Discretionary,Equity,,0.1,,"1,418,960.00",57.23,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
VECO,VEECO INSTRUMENTS INC,Information Technology,Equity,,0.1,,"1,404,219.00",57.72,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
DORM,DORMAN PRODUCTS INC,Consumer Discretionary,Equity,,0.1,,"649,418.00",124.52,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
QLYS,QUALYS INC,Information Technology,Equity,,0.1,,"850,289.00",94.97,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MHO,M I HOMES INC,Consumer Discretionary,Equity,,0.1,,"617,585.00",130.02,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PBF,PBF ENERGY INC CLASS A,Energy,Equity,,0.1,,"1,977,014.00",40.59,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
OTTR,OTTER TAIL CORP,Utilities,Equity,,0.1,,"910,731.00",87.84,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SEI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,Equity,,0.1,,"1,093,093.00",73.07,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CC,CHEMOURS,Materials,Equity,,0.1,,"3,551,891.00",22.41,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
LMND,LEMONADE INC,Financials,Equity,,0.1,,"1,455,813.00",54.43,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AVNT,AVIENT CORP,Materials,Equity,,0.1,,"2,166,830.00",36.52,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AVA,AVISTA CORP,Utilities,Equity,,0.1,,"1,923,876.00",40.98,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
VRNS,VARONIS SYSTEMS INC,Information Technology,Equity,,0.1,,"2,746,653.00",28.68,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CBU,COMMUNITY FINANCIAL SYSTEM INC,Financials,Equity,,0.1,,"1,231,967.00",63.87,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FFBC,FIRST FINANCIAL BANCORP,Financials,Equity,,0.1,,"2,573,629.00",30.43,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FUL,HB FULLER,Materials,Equity,,0.1,,"1,287,131.00",60.67,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
OPCH,OPTION CARE HEALTH INC,Health Care,Equity,,0.1,,"3,760,483.00",20.75,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CALM,CAL MAINE FOODS INC,Consumer Staples,Equity,,0.1,,"1,029,579.00",75.74,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
VSCO,VICTORIA S SECRET,Consumer Discretionary,Equity,,0.1,,"1,639,428.00",47.55,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NATL,NCR ATLEOS CORP,Financials,Equity,,0.1,,"1,742,940.00",44.25,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SLG,SL GREEN REALTY REIT CORP,Real Estate,Equity,,0.1,,"1,697,611.00",45.28,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HWKN,HAWKINS INC,Materials,Equity,,0.1,,"459,955.00",167.01,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
COCO,THE VITA COCO COMPANY INC,Consumer Staples,Equity,,0.1,,"1,123,314.00",68.2,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
WSBC,WESBANCO INC,Financials,Equity,,0.1,,"2,239,150.00",34.2,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SXI,STANDEX INTERNATIONAL CORP,Industrials,Equity,,0.1,,"282,593.00",268.54,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,Equity,,0.1,,"4,802,788.00",15.79,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CRGY,CRESCENT ENERGY CLASS A,Energy,Equity,,0.1,,"6,081,336.00",12.44,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
APLE,APPLE HOSPITALITY REIT INC,Real Estate,Equity,,0.1,,"5,430,697.00",13.89,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,Equity,,0.1,,"2,079,722.00",36.25,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
VCYT,VERACYTE INC,Health Care,Equity,,0.1,,"1,843,930.00",40.76,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
KMT,KENNAMETAL INC,Industrials,Equity,,0.1,,"1,800,496.00",41.71,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BOH,BANK OF HAWAII CORP,Financials,Equity,,0.1,,"940,033.00",79.87,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
QTWO,Q2 HOLDINGS INC,Information Technology,Equity,,0.09,,"1,469,250.00",50.69,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BKD,BROOKDALE SENIOR LIVING INC,Health Care,Equity,,0.09,,"5,478,708.00",13.56,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
EXPO,EXPONENT INC,Industrials,Equity,,0.09,,"1,170,927.00",63.44,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LASR,NLIGHT INC,Information Technology,Equity,,0.09,,"1,122,126.00",66.19,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EXTR,EXTREME NETWORKS INC,Information Technology,Equity,,0.09,,"3,153,931.00",23.52,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RUN,SUNRUN INC,Industrials,Equity,,0.09,,"5,365,039.00",13.8,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
VC,VISTEON CORP,Consumer Discretionary,Equity,,0.09,,"651,564.00",112.35,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,Equity,,0.09,,"765,997.00",95.36,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PARR,PAR PACIFIC HOLDINGS INC,Energy,Equity,,0.09,,"1,170,423.00",62.25,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
DNTH,DIANTHUS THERAPEUTICS INC,Health Care,Equity,,0.09,,"846,492.00",85.47,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AMBA,AMBARELLA INC,Information Technology,Equity,,0.09,,"972,493.00",74.27,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,Equity,,0.09,,"3,768,842.00",19.15,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BELFB,BEL FUSE INC CLASS B,Information Technology,Equity,,0.09,,"247,519.00",290.46,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LXP,LXP INDUSTRIAL TRUST,Real Estate,Equity,,0.09,,"1,387,819.00",51.76,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ACMR,ACM RESEARCH CLASS A INC,Information Technology,Equity,,0.09,,"1,212,420.00",59.2,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
KBH,KB HOME,Consumer Discretionary,Equity,,0.09,,"1,457,849.00",49.18,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ITGR,INTEGER HOLDINGS CORP,Health Care,Equity,,0.09,,"813,265.00",87.92,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CARG,CARGURUS INC CLASS A,Communication,Equity,,0.09,,"1,863,132.00",38.16,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BEAM,BEAM THERAPEUTICS INC,Health Care,Equity,,0.09,,"2,255,499.00",31.47,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Financials,Equity,,0.09,,"3,323,144.00",21.36,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
UNFI,UNITED NATURAL FOODS INC,Consumer Staples,Equity,,0.09,,"1,414,590.00",50.09,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ADEA,ADEIA INC,Information Technology,Equity,,0.09,,"2,581,549.00",27.42,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PHIN,PHINIA INC,Consumer Discretionary,Equity,,0.09,,"899,715.00",78.45,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SDRL,SEADRILL LTD,Energy,Equity,,0.09,,"1,479,233.00",47.71,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NMIH,NMI HOLDINGS INC,Financials,Equity,,0.09,,"1,828,289.00",38.58,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PLMR,PALOMAR HOLDINGS INC,Financials,Equity,,0.09,,"620,431.00",113.57,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BHE,BENCHMARK ELECTRONICS INC,Information Technology,Equity,,0.09,,"840,304.00",83.78,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ICUI,ICU MEDICAL INC,Health Care,Equity,,0.09,,"568,874.00",123.07,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CPK,CHESAPEAKE UTILITIES CORP,Utilities,Equity,,0.09,,"549,855.00",127.23,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AWR,AMERICAN STATES WATER,Utilities,Equity,,0.09,,"909,302.00",76.84,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CTRI,CENTURI HOLDINGS INC,Industrials,Equity,,0.09,,"2,079,205.00",33.6,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HGV,HILTON GRAND VACATIONS INC,Consumer Discretionary,Equity,,0.09,,"1,435,045.00",48.62,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
